run_id,conversation_id,user_id,target_type,target_id,run_status,manual_minutes_low,manual_minutes_base,manual_minutes_high,prompt_minutes,ai_wall_minutes,quality_score,quality_evidence,marginal_cost,fully_loaded_cost,potential_saved_minutes_base,potential_roi_base,actual_saved_minutes,actual_roi,break_even_quality_base,status,missing_evidence
run_646,conv_anna_novikova_02,anna_novikova,cluster,3b720529fe577dee894a0088d85851ba19021a9bc72ea14028142fac3cf0ac3f,completed,,,,3.0,8.31,,,0.0,133.3,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_597,conv_anna_novikova_03,anna_novikova,known_use_case,isup_project_status_monitoring,completed,15.0,30.0,75.0,3.0,7.89,,,0.0,142.99,18.211,2.183964,,,0.58362,POTENTIALLY_EFFECTIVE,[]
run_623,conv_anna_novikova_03,anna_novikova,cluster,7a2b6d9f700861d1fdcd5a1177d121edc2772afdaab4cfec819fbc23069efc29,completed,25.0,50.0,100.0,3.0,10.5,,,0.0,137.52,34.16,5.210006,,,0.426816,POTENTIALLY_EFFECTIVE,[]
run_629,conv_anna_novikova_03,anna_novikova,,,completed,,,,3.0,9.18,,,0.0,153.18,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_635,conv_anna_novikova_03,anna_novikova,cluster,7a2b6d9f700861d1fdcd5a1177d121edc2772afdaab4cfec819fbc23069efc29,completed,25.0,50.0,100.0,3.0,9.07,,,0.0,130.68,34.2744,5.556933,,,0.419056,POTENTIALLY_EFFECTIVE,[]
run_641,conv_anna_novikova_03,anna_novikova,cluster,c90ec9ce68439e55749888b6ed6b64c63218a74e404af29861e3f2f0eb1aaccb,completed,,,,3.0,8.09,,,0.0,132.06,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_647,conv_anna_novikova_03,anna_novikova,cluster,3b720529fe577dee894a0088d85851ba19021a9bc72ea14028142fac3cf0ac3f,completed,,,,3.0,7.13,,,0.0,132.12,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_598,conv_anna_novikova_04,anna_novikova,known_use_case,isup_project_status_monitoring,completed,15.0,30.0,75.0,3.0,10.46,,,0.0,128.86,17.954,2.483238,,,0.573347,POTENTIALLY_EFFECTIVE,[]
run_624,conv_anna_novikova_04,anna_novikova,cluster,7a2b6d9f700861d1fdcd5a1177d121edc2772afdaab4cfec819fbc23069efc29,completed,25.0,50.0,100.0,3.0,9.75,,,0.0,151.7,34.22,4.63942,,,0.43696,POTENTIALLY_EFFECTIVE,[]
run_630,conv_anna_novikova_04,anna_novikova,cluster,7a2b6d9f700861d1fdcd5a1177d121edc2772afdaab4cfec819fbc23069efc29,completed,25.0,50.0,100.0,3.0,9.129999999999999,,,0.0,155.79,34.2696,4.499326,,,0.43924,POTENTIALLY_EFFECTIVE,[]
run_636,conv_anna_novikova_04,anna_novikova,cluster,7a2b6d9f700861d1fdcd5a1177d121edc2772afdaab4cfec819fbc23069efc29,completed,25.0,50.0,100.0,3.0,7.09,,,0.0,130.97,34.4328,5.57265,,,0.41612,POTENTIALLY_EFFECTIVE,[]
run_642,conv_anna_novikova_04,anna_novikova,cluster,3b720529fe577dee894a0088d85851ba19021a9bc72ea14028142fac3cf0ac3f,completed,,,,3.0,9.639999999999999,,,0.0,130.63,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_648,conv_anna_novikova_04,anna_novikova,cluster,3b720529fe577dee894a0088d85851ba19021a9bc72ea14028142fac3cf0ac3f,completed,,,,3.0,7.08,,,0.0,117.98,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_599,conv_anna_novikova_05,anna_novikova,known_use_case,isup_ticket_create_edit,completed,12.0,25.0,60.0,3.0,10.29,,,0.0,143.04,12.971,1.267023,,,0.710024,POTENTIALLY_EFFECTIVE,[]
run_625,conv_anna_novikova_05,anna_novikova,cluster,c90ec9ce68439e55749888b6ed6b64c63218a74e404af29861e3f2f0eb1aaccb,completed,,,,3.0,8.83,,,0.0,153.97,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_631,conv_anna_novikova_05,anna_novikova,cluster,c90ec9ce68439e55749888b6ed6b64c63218a74e404af29861e3f2f0eb1aaccb,completed,,,,3.0,10.16,,,0.0,129.2,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_637,conv_anna_novikova_05,anna_novikova,cluster,7a2b6d9f700861d1fdcd5a1177d121edc2772afdaab4cfec819fbc23069efc29,completed,25.0,50.0,100.0,3.0,9.65,,,0.0,129.25,34.228,5.620503,,,0.41884,POTENTIALLY_EFFECTIVE,[]
run_643,conv_anna_novikova_05,anna_novikova,cluster,3b720529fe577dee894a0088d85851ba19021a9bc72ea14028142fac3cf0ac3f,completed,,,,3.0,9.69,,,0.0,116.5,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_649,conv_anna_novikova_05,anna_novikova,cluster,3b720529fe577dee894a0088d85851ba19021a9bc72ea14028142fac3cf0ac3f,completed,,,,3.0,9.19,,,0.0,132.17,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_600,conv_anna_novikova_06,anna_novikova,known_use_case,isup_ticket_create_edit,completed,12.0,25.0,60.0,3.0,9.34,,,0.0,145.6,13.066,1.243475,,,0.71032,POTENTIALLY_EFFECTIVE,[]
run_626,conv_anna_novikova_06,anna_novikova,cluster,7a2b6d9f700861d1fdcd5a1177d121edc2772afdaab4cfec819fbc23069efc29,completed,25.0,50.0,100.0,3.0,9.92,,,0.0,154.31,34.2064,4.541831,,,0.43932,POTENTIALLY_EFFECTIVE,[]
run_632,conv_anna_novikova_06,anna_novikova,cluster,7a2b6d9f700861d1fdcd5a1177d121edc2772afdaab4cfec819fbc23069efc29,completed,25.0,50.0,100.0,3.0,6.88,,,0.0,127.82,34.4496,5.737913,,,0.413264,POTENTIALLY_EFFECTIVE,[]
run_638,conv_anna_novikova_06,anna_novikova,cluster,7a2b6d9f700861d1fdcd5a1177d121edc2772afdaab4cfec819fbc23069efc29,completed,25.0,50.0,100.0,3.0,9.2,,,0.0,115.17,34.264,6.437701,,,0.406856,POTENTIALLY_EFFECTIVE,[]
run_644,conv_anna_novikova_06,anna_novikova,cluster,3b720529fe577dee894a0088d85851ba19021a9bc72ea14028142fac3cf0ac3f,completed,,,,3.0,7.930000000000001,,,0.0,130.68,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_650,conv_anna_novikova_06,anna_novikova,cluster,3b720529fe577dee894a0088d85851ba19021a9bc72ea14028142fac3cf0ac3f,completed,,,,3.0,8.4,,,0.0,134.78,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_783,conv_boris_maksimov_01,boris_maksimov,cluster,ef929cde84c69d4c87c1ede855119db14b99ad87292aacce89b42317c2c08739,partial,,,,3.0,25.720000000000002,,,0.0,1827.49,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_785,conv_boris_maksimov_01,boris_maksimov,,,cancelled,,,,3.0,12.31,,,0.0,1844.48,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_787,conv_boris_maksimov_01,boris_maksimov,,,cancelled,,,,3.0,12.639999999999999,,,0.0,1844.04,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_789,conv_boris_maksimov_01,boris_maksimov,,,cancelled,,,,3.0,12.79,,,0.0,1844.04,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_784,conv_boris_maksimov_02,boris_maksimov,cluster,c90ec9ce68439e55749888b6ed6b64c63218a74e404af29861e3f2f0eb1aaccb,partial,,,,3.0,19.790000000000003,,,0.0,1841.92,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_786,conv_boris_maksimov_02,boris_maksimov,,,cancelled,,,,3.0,12.3,,,0.0,1845.86,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_788,conv_boris_maksimov_02,boris_maksimov,known_use_case,task_completion_approval,cancelled,15.0,30.0,90.0,3.0,11.22,,,0.0,1829.81,14.439,-0.802725,,,2.958447,POTENTIALLY_INEFFECTIVE,[]
run_790,conv_boris_maksimov_02,boris_maksimov,,,cancelled,,,,3.0,14.78,,,0.0,1846.61,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_201,conv_dmitry_ivanov_01,dmitry_ivanov,,,completed,,,,3.0,5.88,,,0.0,43.69,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_215,conv_dmitry_ivanov_01,dmitry_ivanov,,,completed,,,,3.0,5.0600000000000005,,,0.0,39.11,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_229,conv_dmitry_ivanov_01,dmitry_ivanov,,,completed,,,,3.0,6.319999999999999,,,0.0,40.44,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_243,conv_dmitry_ivanov_01,dmitry_ivanov,,,completed,,,,3.0,5.48,,,0.0,38.23,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_257,conv_dmitry_ivanov_01,dmitry_ivanov,,,completed,,,,3.0,5.53,,,0.0,40.7,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_271,conv_dmitry_ivanov_01,dmitry_ivanov,category,projects_tasks,completed,,,,3.0,7.010000000000001,,,0.0,37.69,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_202,conv_dmitry_ivanov_02,dmitry_ivanov,,,completed,,,,3.0,5.489999999999999,,,0.0,42.26,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_216,conv_dmitry_ivanov_02,dmitry_ivanov,,,completed,,,,3.0,5.5600000000000005,,,0.0,39.31,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_230,conv_dmitry_ivanov_02,dmitry_ivanov,,,completed,,,,3.0,5.1899999999999995,,,0.0,43.05,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_244,conv_dmitry_ivanov_02,dmitry_ivanov,,,completed,,,,3.0,5.35,,,0.0,36.21,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_258,conv_dmitry_ivanov_02,dmitry_ivanov,,,completed,,,,3.0,5.42,,,0.0,42.71,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_272,conv_dmitry_ivanov_02,dmitry_ivanov,known_use_case,manager_employee_observations,completed,12.0,25.0,50.0,3.0,3.58,,,0.0,36.26,13.821,8.529095,,,0.505176,POTENTIALLY_EFFECTIVE,[]
run_203,conv_dmitry_ivanov_03,dmitry_ivanov,,,completed,,,,3.0,5.21,,,0.0,44.28,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_217,conv_dmitry_ivanov_03,dmitry_ivanov,,,completed,,,,3.0,5.39,,,0.0,37.88,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_231,conv_dmitry_ivanov_03,dmitry_ivanov,,,completed,,,,3.0,6.92,,,0.0,43.35,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_245,conv_dmitry_ivanov_03,dmitry_ivanov,,,completed,,,,3.0,5.28,,,0.0,38.82,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_259,conv_dmitry_ivanov_03,dmitry_ivanov,,,completed,,,,3.0,6.47,,,0.0,40.7,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_273,conv_dmitry_ivanov_03,dmitry_ivanov,,,completed,,,,3.0,3.7,,,0.0,38.28,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_204,conv_dmitry_ivanov_04,dmitry_ivanov,,,completed,,,,3.0,6.28,,,0.0,42.31,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_218,conv_dmitry_ivanov_04,dmitry_ivanov,,,completed,,,,3.0,5.569999999999999,,,0.0,39.9,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_232,conv_dmitry_ivanov_04,dmitry_ivanov,,,completed,,,,3.0,6.04,,,0.0,41.93,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_246,conv_dmitry_ivanov_04,dmitry_ivanov,,,completed,,,,3.0,4.739999999999999,,,0.0,39.12,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_260,conv_dmitry_ivanov_04,dmitry_ivanov,,,completed,,,,3.0,5.9,,,0.0,43.31,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_274,conv_dmitry_ivanov_04,dmitry_ivanov,cluster,9f9c6677e88abd39f165f84911bc138adccbe18c432bc050f292428c9a053184,completed,,,,3.0,3.81,,,0.0,36.31,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_205,conv_dmitry_ivanov_05,dmitry_ivanov,,,completed,,,,3.0,5.79,,,0.0,44.97,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_219,conv_dmitry_ivanov_05,dmitry_ivanov,,,completed,,,,3.0,5.75,,,0.0,37.93,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_233,conv_dmitry_ivanov_05,dmitry_ivanov,,,completed,,,,3.0,6.04,,,0.0,43.95,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_247,conv_dmitry_ivanov_05,dmitry_ivanov,,,completed,,,,3.0,6.15,,,0.0,37.69,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_261,conv_dmitry_ivanov_05,dmitry_ivanov,category,projects_tasks,completed,,,,3.0,6.29,,,0.0,43.55,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_275,conv_dmitry_ivanov_05,dmitry_ivanov,,,completed,,,,3.0,3.69,,,0.0,38.87,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_206,conv_dmitry_ivanov_06,dmitry_ivanov,,,completed,,,,3.0,5.59,,,0.0,45.17,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_220,conv_dmitry_ivanov_06,dmitry_ivanov,,,completed,,,,3.0,5.17,,,0.0,40.59,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_234,conv_dmitry_ivanov_06,dmitry_ivanov,,,completed,,,,3.0,6.489999999999999,,,0.0,41.98,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_248,conv_dmitry_ivanov_06,dmitry_ivanov,,,completed,,,,3.0,5.53,,,0.0,39.71,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_262,conv_dmitry_ivanov_06,dmitry_ivanov,known_use_case,manager_employee_observations,completed,12.0,25.0,50.0,3.0,5.239999999999999,,,0.0,42.12,13.738,7.154084,,,0.517872,POTENTIALLY_EFFECTIVE,[]
run_276,conv_dmitry_ivanov_06,dmitry_ivanov,,,completed,,,,3.0,4.26,,,0.0,39.17,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_207,conv_dmitry_ivanov_07,dmitry_ivanov,,,completed,,,,3.0,5.37,,,0.0,43.74,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_221,conv_dmitry_ivanov_07,dmitry_ivanov,,,completed,,,,3.0,5.989999999999999,,,0.0,40.34,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_235,conv_dmitry_ivanov_07,dmitry_ivanov,,,completed,,,,3.0,5.86,,,0.0,44.54,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_249,conv_dmitry_ivanov_07,dmitry_ivanov,,,completed,,,,3.0,5.13,,,0.0,37.69,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_263,conv_dmitry_ivanov_07,dmitry_ivanov,cluster,f38fc4e18f4a2f3113e1b4e0b5a1854082a33ad1a13ff523a3580453026ec9af,completed,,,,3.0,5.62,,,0.0,44.14,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_277,conv_dmitry_ivanov_07,dmitry_ivanov,known_use_case,manager_employee_observations,completed,12.0,25.0,50.0,3.0,4.45,,,0.0,37.74,13.7775,8.12659,,,0.509284,POTENTIALLY_EFFECTIVE,[]
run_208,conv_dmitry_ivanov_08,dmitry_ivanov,,,completed,,,,3.0,6.61,,,0.0,45.76,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_222,conv_dmitry_ivanov_08,dmitry_ivanov,,,completed,,,,3.0,5.11,,,0.0,38.91,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_236,conv_dmitry_ivanov_08,dmitry_ivanov,,,completed,,,,3.0,6.3,,,0.0,44.83,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_250,conv_dmitry_ivanov_08,dmitry_ivanov,,,completed,,,,3.0,5.11,,,0.0,40.35,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_264,conv_dmitry_ivanov_08,dmitry_ivanov,cluster,a7ad6e3232a0a362e7ca477c1870dcc0367b938f5cd95029b63d339f022a6948,completed,,,,3.0,5.3,,,0.0,42.17,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_278,conv_dmitry_ivanov_08,dmitry_ivanov,cluster,9f9c6677e88abd39f165f84911bc138adccbe18c432bc050f292428c9a053184,completed,,,,3.0,3.75,,,0.0,39.76,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_209,conv_dmitry_ivanov_09,dmitry_ivanov,,,completed,,,,3.0,6.260000000000001,,,0.0,43.79,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_223,conv_dmitry_ivanov_09,dmitry_ivanov,,,completed,,,,3.0,5.22,,,0.0,40.93,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_237,conv_dmitry_ivanov_09,dmitry_ivanov,,,completed,,,,3.0,6.48,,,0.0,43.4,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_251,conv_dmitry_ivanov_09,dmitry_ivanov,known_use_case,jira_priority_tasks,completed,10.0,20.0,45.0,3.0,7.13,,,0.0,40.65,11.6435,6.160824,,,0.499125,POTENTIALLY_EFFECTIVE,[]
run_265,conv_dmitry_ivanov_09,dmitry_ivanov,cluster,f38fc4e18f4a2f3113e1b4e0b5a1854082a33ad1a13ff523a3580453026ec9af,completed,,,,3.0,4.88,,,0.0,44.73,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_279,conv_dmitry_ivanov_09,dmitry_ivanov,,,completed,,,,3.0,3.93,,,0.0,37.79,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_210,conv_dmitry_ivanov_10,dmitry_ivanov,,,completed,,,,3.0,5.41,,,0.0,46.5,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_224,conv_dmitry_ivanov_10,dmitry_ivanov,,,completed,,,,3.0,5.72,,,0.0,38.96,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_238,conv_dmitry_ivanov_10,dmitry_ivanov,,,completed,,,,3.0,5.64,,,0.0,29.22,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_252,conv_dmitry_ivanov_10,dmitry_ivanov,,,completed,,,,3.0,5.08,,,0.0,39.22,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_266,conv_dmitry_ivanov_10,dmitry_ivanov,cluster,f38fc4e18f4a2f3113e1b4e0b5a1854082a33ad1a13ff523a3580453026ec9af,completed,,,,3.0,4.6,,,0.0,45.03,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_280,conv_dmitry_ivanov_10,dmitry_ivanov,cluster,9f9c6677e88abd39f165f84911bc138adccbe18c432bc050f292428c9a053184,completed,,,,3.0,3.71,,,0.0,40.35,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_211,conv_dmitry_ivanov_11,dmitry_ivanov,,,completed,,,,3.0,5.95,,,0.0,37.83,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_225,conv_dmitry_ivanov_11,dmitry_ivanov,,,completed,,,,3.0,5.239999999999999,,,0.0,41.52,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_239,conv_dmitry_ivanov_11,dmitry_ivanov,,,completed,,,,3.0,6.22,,,0.0,43.45,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_253,conv_dmitry_ivanov_11,dmitry_ivanov,,,completed,,,,3.0,5.3,,,0.0,41.24,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_267,conv_dmitry_ivanov_11,dmitry_ivanov,known_use_case,manager_employee_observations,completed,12.0,25.0,50.0,3.0,5.66,,,0.0,43.6,13.717,6.865252,,,0.52108,POTENTIALLY_EFFECTIVE,[]
run_281,conv_dmitry_ivanov_11,dmitry_ivanov,known_use_case,generic_excel_data_export,completed,10.0,20.0,45.0,3.0,9.84,,,0.0,40.3,10.016,5.2134,,,0.5798,POTENTIALLY_EFFECTIVE,[]
run_212,conv_dmitry_ivanov_12,dmitry_ivanov,,,completed,,,,3.0,5.65,,,0.0,36.4,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_226,conv_dmitry_ivanov_12,dmitry_ivanov,,,completed,,,,3.0,5.41,,,0.0,41.82,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_240,conv_dmitry_ivanov_12,dmitry_ivanov,,,completed,,,,3.0,6.180000000000001,,,0.0,46.01,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_254,conv_dmitry_ivanov_12,dmitry_ivanov,,,completed,,,,3.0,5.34,,,0.0,39.22,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_268,conv_dmitry_ivanov_12,dmitry_ivanov,known_use_case,manager_employee_observations,completed,12.0,25.0,50.0,3.0,5.0600000000000005,,,0.0,29.42,13.747,10.681679,,,0.497192,POTENTIALLY_EFFECTIVE,[]
run_282,conv_dmitry_ivanov_12,dmitry_ivanov,known_use_case,analysis_results_excel_export,completed,12.0,25.0,60.0,3.0,5.15,,,0.0,38.87,13.485,7.673141,,,0.522792,POTENTIALLY_EFFECTIVE,[]
run_213,conv_dmitry_ivanov_13,dmitry_ivanov,,,completed,,,,3.0,4.760000000000001,,,0.0,38.42,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_227,conv_dmitry_ivanov_13,dmitry_ivanov,,,completed,,,,3.0,5.79,,,0.0,40.39,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_241,conv_dmitry_ivanov_13,dmitry_ivanov,known_use_case,jira_priority_tasks,completed,10.0,20.0,45.0,3.0,6.83,,,0.0,37.64,11.6585,6.743425,,,0.492355,POTENTIALLY_EFFECTIVE,[]
run_255,conv_dmitry_ivanov_13,dmitry_ivanov,,,completed,,,,3.0,5.35,,,0.0,41.83,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_269,conv_dmitry_ivanov_13,dmitry_ivanov,cluster,f38fc4e18f4a2f3113e1b4e0b5a1854082a33ad1a13ff523a3580453026ec9af,completed,,,,3.0,5.22,,,0.0,43.65,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_214,conv_dmitry_ivanov_14,dmitry_ivanov,,,completed,,,,3.0,5.78,,,0.0,36.45,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_228,conv_dmitry_ivanov_14,dmitry_ivanov,,,completed,,,,3.0,4.97,,,0.0,42.41,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_242,conv_dmitry_ivanov_14,dmitry_ivanov,,,completed,,,,3.0,5.75,,,0.0,36.21,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_256,conv_dmitry_ivanov_14,dmitry_ivanov,,,completed,,,,3.0,6.25,,,0.0,42.12,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_270,conv_dmitry_ivanov_14,dmitry_ivanov,cluster,f38fc4e18f4a2f3113e1b4e0b5a1854082a33ad1a13ff523a3580453026ec9af,completed,,,,3.0,5.08,,,0.0,46.26,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_683,conv_ekaterina_orlova_01,ekaterina_orlova,cluster,745e04a976981c08d1bc807b07c1d98e7fd6d0442bcbcecdd276142ef7d94c95,completed,30.0,60.0,120.0,3.0,15.639999999999999,,,0.0,431.16,40.436,1.344605,,,0.613507,POTENTIALLY_EFFECTIVE,[]
run_688,conv_ekaterina_orlova_01,ekaterina_orlova,cluster,745e04a976981c08d1bc807b07c1d98e7fd6d0442bcbcecdd276142ef7d94c95,completed,30.0,60.0,120.0,3.0,14.629999999999999,,,0.0,432.64,40.537,1.342421,,,0.61281,POTENTIALLY_EFFECTIVE,[]
run_693,conv_ekaterina_orlova_01,ekaterina_orlova,cluster,745e04a976981c08d1bc807b07c1d98e7fd6d0442bcbcecdd276142ef7d94c95,completed,30.0,60.0,120.0,3.0,12.139999999999999,,,0.0,434.16,40.786,1.348558,,,0.609673,POTENTIALLY_EFFECTIVE,[]
run_698,conv_ekaterina_orlova_01,ekaterina_orlova,cluster,745e04a976981c08d1bc807b07c1d98e7fd6d0442bcbcecdd276142ef7d94c95,completed,30.0,60.0,120.0,3.0,13.54,,,0.0,435.4,40.646,1.333831,,,0.612833,POTENTIALLY_EFFECTIVE,[]
run_703,conv_ekaterina_orlova_01,ekaterina_orlova,,,completed,,,,3.0,12.01,,,0.0,437.72,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_708,conv_ekaterina_orlova_01,ekaterina_orlova,cluster,3b720529fe577dee894a0088d85851ba19021a9bc72ea14028142fac3cf0ac3f,completed,,,,3.0,14.19,,,0.0,439.2,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_684,conv_ekaterina_orlova_02,ekaterina_orlova,cluster,745e04a976981c08d1bc807b07c1d98e7fd6d0442bcbcecdd276142ef7d94c95,completed,30.0,60.0,120.0,3.0,11.78,,,0.0,445.34,40.822,1.29162,,,0.616527,POTENTIALLY_EFFECTIVE,[]
run_689,conv_ekaterina_orlova_02,ekaterina_orlova,cluster,745e04a976981c08d1bc807b07c1d98e7fd6d0442bcbcecdd276142ef7d94c95,completed,30.0,60.0,120.0,3.0,12.99,,,0.0,446.82,40.701,1.277259,,,0.61953,POTENTIALLY_EFFECTIVE,[]
run_694,conv_ekaterina_orlova_02,ekaterina_orlova,cluster,745e04a976981c08d1bc807b07c1d98e7fd6d0442bcbcecdd276142ef7d94c95,completed,30.0,60.0,120.0,3.0,13.639999999999999,,,0.0,448.34,40.636,1.265914,,,0.621627,POTENTIALLY_EFFECTIVE,[]
run_699,conv_ekaterina_orlova_02,ekaterina_orlova,cluster,26958b837d7d885ae5340b2b030ae4661dd7ca82f69015388ac4cffe1531075b,completed,,,,3.0,12.22,,,0.0,449.83,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_704,conv_ekaterina_orlova_02,ekaterina_orlova,cluster,3b720529fe577dee894a0088d85851ba19021a9bc72ea14028142fac3cf0ac3f,completed,,,,3.0,12.4,,,0.0,451.9,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_709,conv_ekaterina_orlova_02,ekaterina_orlova,,,completed,,,,3.0,12.28,,,0.0,453.38,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
